gbifid	kingdom	family	scientificname	countrycode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	eventdate	day	month	year
1572351662	Plantae	Plantaginaceae	Plantago lanceolata L.	HR	46.076217	15.67698	10	2017-06-25T19:16Z	25	6	2017
1571181485	Plantae	Plantaginaceae	Plantago lanceolata L.	HR	45.819462	15.907359	10	2017-06-25T14:47Z	25	6	2017
1571160715	Plantae	Plantaginaceae	Plantago lanceolata L.	HR	44.955051	14.413706		2017-06-20T14:06Z	20	6	2017
1580301896	Plantae	Platanaceae	Platanus L.	HR	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1580299454	Animalia	Colubridae	Platyceps najadum (Eichwald, 1831)	HR	43.242828	17.087532	250	2017-06-04T02:00Z	4	6	2017
1572400744	Animalia	Platycnemididae	Platycnemis pennipes Pallas, 1771	HR	44.161667	15.848889		2017-07-05T12:12Z	5	7	2017
1580301260	Animalia	Lycaenidae	Plebejus idas (Linnaeus, 1761) Linnaeus, 1761	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1586200572	Animalia	Charadriidae	Pluvialis squatarola (Linnaeus, 1758)	HR	45.029499	13.692741	250	2017-08-06T02:00Z	6	8	2017
1586955150	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	HR	45.020565	14.158802	15	2017-06-20T22:45Z	20	6	2017
1586094870	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	HR	42.595428	18.245029	694	2017-06-10T02:25Z	10	6	2017
1580307827	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	HR	45.080399	14.144146	250	2017-05-26T02:00Z	26	5	2017
1580307249	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580304209	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	HR	43.242828	17.087532	250	2017-06-05T02:00Z	5	6	2017
1572347192	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	HR	45.014125	14.16218	46	2017-06-27T12:35Z	27	6	2017
1572346785	Animalia	Lacertidae	Podarcis melisellensis (Braun, 1877)	HR	45.0205	14.15899	23	2017-06-20T11:55Z	20	6	2017
1580311546	Animalia	Lacertidae	Podarcis melisellensis subsp. fiumana (Werner, 1891)	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1580306946	Animalia	Lacertidae	Podarcis melisellensis subsp. fiumana (Werner, 1891)	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580305003	Animalia	Lacertidae	Podarcis melisellensis subsp. fiumana (Werner, 1891)	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580304014	Animalia	Lacertidae	Podarcis melisellensis subsp. fiumana (Werner, 1891)	HR	45.080399	14.144146	250	2017-05-25T02:00Z	25	5	2017
1586111221	Animalia	Lacertidae	Podarcis muralis (Laurenti, 1768)	HR	45.803957	16.010149	25	2017-03-08T13:42Z	8	3	2017
1586096332	Animalia	Lacertidae	Podarcis muralis (Laurenti, 1768)	HR	44.870837	13.845449	7	2017-06-22T17:53Z	22	6	2017
1586096316	Animalia	Lacertidae	Podarcis muralis (Laurenti, 1768)	HR	45.243896	13.93658	23	2017-06-19T19:31Z	19	6	2017
1586096308	Animalia	Lacertidae	Podarcis muralis (Laurenti, 1768)	HR	45.220859	14.046873	23	2017-06-19T16:46Z	19	6	2017
1586098116	Animalia	Lacertidae	Podarcis siculus (Rafinesque-schmaltz, 1810)	HR	44.281667	15.124722		2017-07-04T22:11Z	4	7	2017
1586098112	Animalia	Lacertidae	Podarcis siculus (Rafinesque-schmaltz, 1810)	HR	44.231152	15.167791	31	2017-07-03T15:08Z	3	7	2017
1586094890	Animalia	Lacertidae	Podarcis siculus (Rafinesque-schmaltz, 1810)	HR	43.907262	16.397959	4	2017-06-16T10:42Z	16	6	2017
1572383904	Animalia	Lacertidae	Podarcis siculus (Rafinesque-schmaltz, 1810)	HR	44.234165	15.169723		2017-07-01T22:17Z	1	7	2017
1580303827	Animalia	Podicipedidae	Podiceps nigricollis C. L. Brehm, 1831	HR	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1580312677	Plantae	Polygalaceae	Polygala comosa Schkuhr	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1580302961	Animalia	Nymphalidae	Polygonia c-album Linnaeus, 1758	HR	45.491428	14.691038	250	2017-06-12T02:00Z	12	6	2017
1572400663	Animalia	Nymphalidae	Polygonia egea Cramer, 1779	HR	44.196111	15.767778		2017-07-05T18:21Z	5	7	2017
1580312557	Animalia	Lycaenidae	Polyommatus bellargus (Rottemburg, 1775)	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580309984	Animalia	Lycaenidae	Polyommatus bellargus (Rottemburg, 1775)	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580307902	Animalia	Lycaenidae	Polyommatus bellargus (Rottemburg, 1775)	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1586115665	Animalia	Lycaenidae	Polyommatus daphnis (Denis & Schiffermüller, 1775)	HR	43.909684	16.394396	14	2017-06-25T10:17Z	25	6	2017
1621774053	Animalia	Lycaenidae	Polyommatus icarus (Rottemburg, 1775)	HR	44.233611	15.171667		2017-07-02T20:41Z	2	7	2017
1580490850	Animalia	Lycaenidae	Polyommatus icarus (Rottemburg, 1775)	HR	44.16166	15.848533	4	2017-07-05T12:14Z	5	7	2017
1580312542	Animalia	Lycaenidae	Polyommatus icarus (Rottemburg, 1775)	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580310009	Animalia	Lycaenidae	Polyommatus icarus (Rottemburg, 1775)	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580309110	Animalia	Lycaenidae	Polyommatus icarus (Rottemburg, 1775)	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1580307892	Animalia	Lycaenidae	Polyommatus icarus (Rottemburg, 1775)	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580307256	Animalia	Lycaenidae	Polyommatus icarus (Rottemburg, 1775)	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580306942	Animalia	Lycaenidae	Polyommatus icarus (Rottemburg, 1775)	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580304178	Animalia	Pomatiidae	Pomatias elegans (O. F. Müller, 1774)	HR	43.242828	17.087532	250	2017-06-05T02:00Z	5	6	2017
1580303657	Animalia	Pieridae	Pontia edusa (Fabricius, 1777)	HR	43.242828	17.087532	250	2017-06-08T02:00Z	8	6	2017
1572357595	Animalia	Pieridae	Pontia edusa (Fabricius, 1777)	HR	43.538721	16.482818	24	2017-07-03T02:00Z	3	7	2017
1586098127	Plantae	Potamogetonaceae	Potamogeton natans L.	HR	44.179722	15.8175		2017-07-05T14:01Z	5	7	2017
1572400737	Plantae	Potamogetonaceae	Potamogeton perfoliatus L.	HR	44.186111	15.815556		2017-07-05T15:52Z	5	7	2017
1580309997	Plantae	Rosaceae	Potentilla recta L.	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580307889	Plantae	Rosaceae	Potentilla recta L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580319211	Plantae	Primulaceae	Primula veris Linnaeus	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1453501741	Plantae	Primulaceae	Primula vulgaris Hill	HR	44.855553	15.591245	11007	2017-03-10T10:49Z	10	3	2017
1580317482	Animalia	Cetoniidae	Protaetia aeruginosa (Linnaeus, 1767) Linnaeus, 1767	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1500330218	Animalia	Proteidae	Proteus anguinus Laurenti, 1768	HR	45.302732	13.697187	27174	2017-04-29T17:56Z	29	4	2017
1580319201	Animalia	Prunellidae	Prunella collaris (Scopoli, 1769)	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1580313631	Animalia	Prunellidae	Prunella collaris (Scopoli, 1769)	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580313517	Animalia	Prunellidae	Prunella collaris (Scopoli, 1769)	HR	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1580316149	Plantae	Lamiaceae	Prunella vulgaris L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580316144	Plantae	Rosaceae	Prunus avium (L.) L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580319200	Plantae	Rosaceae	Prunus prostrata Labill.	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1621790619	Plantae	Rosaceae	Prunus spinosa L.	HR	45.114532	14.353574		2017-08-20T15:22Z	20	8	2017
1586109198	Plantae	Rosaceae	Prunus spinosa L.	HR	44.799862	13.906714	4	2017-07-30T11:05Z	30	7	2017
1580507830	Animalia	Tortricidae	Pseudargyrotoza conwagana Fabricius, 1771	HR	43.550512	16.387385	6	2017-07-03T02:00Z	3	7	2017
1621790625	Plantae	Dennstaedtiaceae	Pteridium aquilinum (L.) Kuhn	HR	45.122326	14.34698		2017-08-20T13:36Z	20	8	2017
1621790542	Plantae	Lythraceae	Punica granatum L.	HR	45.114189	14.353825		2017-08-20T15:23Z	20	8	2017
1580321555	Plantae	Lythraceae	Punica granatum L.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580324591	Animalia	Crambidae	Pyrausta despicata Scopoli, 1763	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1621774054	Animalia	Nymphalidae	Pyronia cecilia Vallantin, 1894	HR	44.233611	15.170833		2017-07-02T20:33Z	2	7	2017
1586922537	Animalia	Nymphalidae	Pyronia tithonus Linnaeus, 1771	HR	44.234444	15.173056		2017-07-02T21:04Z	2	7	2017
1580326918	Animalia	Corvidae	Pyrrhocorax graculus (Linnaeus, 1766)	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1580323294	Animalia	Corvidae	Pyrrhocorax graculus (Linnaeus, 1766)	HR	43.242828	17.087532	250	2017-06-13T02:00Z	13	6	2017
1580322653	Animalia	Corvidae	Pyrrhocorax graculus (Linnaeus, 1766)	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580322587	Animalia	Corvidae	Pyrrhocorax graculus (Linnaeus, 1766)	HR	43.242828	17.087532	250	2017-06-11T02:00Z	11	6	2017
1580325867	Animalia	Pyrrhocoridae	Pyrrhocoris apterus (Linnaeus, 1758) Linnaeus, 1758	HR	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1621805398	Plantae	Fagaceae	Quercus cerris L.	HR	45.120942	14.34662		2017-08-20T13:26Z	20	8	2017
1586946716	Plantae	Fagaceae	Quercus ilex L.	HR	44.876129	14.44342		2017-08-15T18:34Z	15	8	2017
1580327928	Plantae	Fagaceae	Quercus ilex L.	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1580327892	Plantae	Fagaceae	Quercus ilex L.	HR	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1580327761	Plantae	Fagaceae	Quercus ilex L.	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580327373	Plantae	Fagaceae	Quercus ilex L.	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1572347378	Animalia	Ranidae	Rana dalmatina Fitzinger in Bonaparte, 1839	HR	45.34668	14.06151	11	2017-06-28T12:02Z	28	6	2017
1572346389	Animalia	Ranidae	Rana dalmatina Fitzinger in Bonaparte, 1839	HR	45.01806	14.06209	10	2017-06-17T22:03Z	17	6	2017
1500280017	Animalia	Ranidae	Rana dalmatina Fitzinger in Bonaparte, 1839	HR	45.623957	16.21624	16511	2017-04-12T16:21Z	12	4	2017
1580333758	Plantae	Resedaceae	Reseda lutea L.	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580332129	Plantae	Resedaceae	Reseda lutea L.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580332079	Plantae	Resedaceae	Reseda lutea L.	HR	45.087612	13.878181	250	2017-05-22T02:00Z	22	5	2017
1580335418	Animalia	Geometridae	Rhodostrophia calabra Petagna, 1787	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580333936	Animalia	Geometridae	Rhodostrophia calabra Petagna, 1787	HR	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1580334212	Animalia	Reduviidae	Rhynocoris annulatus (Linnaeus, 1758) Linnaeus, 1758	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580335431	Animalia	Reduviidae	Rhynocoris iracundus (Poda, 1761)	HR	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1586123837	Plantae	Fabaceae	Robinia pseudoacacia L.	HR	45.268734	13.660587	4	2017-08-02T17:55Z	2	8	2017
1586120872	Plantae	Fabaceae	Robinia pseudoacacia L.	HR	44.778597	13.916875	4	2017-08-01T15:21Z	1	8	2017
1580337140	Plantae	Fabaceae	Robinia pseudoacacia L.	HR	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1580336980	Plantae	Rosaceae	Rosa sempervirens L.	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1572400289	Animalia	Subulinidae	Rumina decollata (Linnaeus, 1758) Linnaeus, 1758	HR	44.236667	15.173056		2017-07-02T21:35Z	2	7	2017
1580337473	Animalia	Bovidae	Rupicapra rupicapra subsp. balcanica Bolkay, 1925	HR	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1586949898	Plantae	Asparagaceae	Ruscus aculeatus L.	HR	44.951493	14.460895	1376	2017-08-16T14:23Z	16	8	2017
1586116264	Plantae	Asparagaceae	Ruscus aculeatus L.	HR	44.782459	13.909869	4128	2017-07-31T23:52Z	31	7	2017
1580338848	Plantae	Asparagaceae	Ruscus aculeatus L.	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580338748	Plantae	Asparagaceae	Ruscus aculeatus L.	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1580338259	Plantae	Asparagaceae	Ruscus aculeatus L.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580337838	Plantae	Rutaceae	Ruta graveolens L.	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580339134	Animalia	Cerambycidae	Rutpela maculata (Poda, 1761)	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580337832	Animalia	Cerambycidae	Rutpela maculata (Poda, 1761)	HR	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1571138449	Animalia	Salamandridae	Salamandra salamandra (Linnaeus, 1758)	HR	43.907403	16.396831	65	2017-06-15T10:02Z	15	6	2017
1457634574	Animalia	Salamandridae	Salamandra salamandra (Linnaeus, 1758)	HR	44.814892	15.300438		2017-04-11T19:39Z	11	4	2017
1586931459	Plantae	Lamiaceae	Salvia glutinosa L.	HR	45.307195	14.717662		2017-08-11T20:31Z	11	8	2017
1580340158	Plantae	Lamiaceae	Salvia L.	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580344697	Plantae	Lamiaceae	Salvia officinalis L.	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1572351706	Plantae	Adoxaceae	Sambucus ebulus L.	HR	44.943525	14.414537	10	2017-06-20T19:07Z	20	6	2017
1580344207	Plantae	Adoxaceae	Sambucus nigra L.	HR	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1580342603	Plantae	Adoxaceae	Sambucus nigra L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580345341	Animalia	Lycaenidae	Satyrium ilicis (Esper, 1779) Esper, 1779	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580343249	Animalia	Lycaenidae	Satyrium ilicis (Esper, 1779) Esper, 1779	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1580340092	Animalia	Nymphalidae	Satyrus ferula (Fabricius, 1793) Fabricius, 1793	HR	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1580345319	Animalia	Muscicapidae	Saxicola rubetra (Linnaeus, 1758)	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580348425	Fungi	Schizophyllaceae	Schizophyllum commune Fr., 1815	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1621794225	Animalia	Sciuridae	Sciurus vulgaris Linnaeus, 1758	HR	43.322609	16.984155	86	2017-08-22T11:18Z	22	8	2017
1586955192	Animalia	Sciuridae	Sciurus vulgaris Linnaeus, 1758	HR	43.322291	16.984528	344	2017-08-18T11:55Z	18	8	2017
1580345944	Animalia	Sciuridae	Sciurus vulgaris Linnaeus, 1758	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580348772	Animalia	Scoliidae	Scolia hirta (Schrank, 1781) Schrank, 1781	HR	43.222797	17.000879	250	2017-06-08T02:00Z	8	6	2017
1580345827	Animalia	Lycaenidae	Scolitantides orion (Pallas, 1771)	HR	43.258057	17.063749	250	2017-04-15T02:00Z	15	4	2017
1572400671	Plantae	Asteraceae	Scolymus hispanicus L.	HR	44.196389	15.767778		2017-07-05T18:18Z	5	7	2017
1580346429	Animalia	Crambidae	Scoparia ingratella Zeller, 1846	HR	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1580347331	Animalia	Geometridae	Scopula imitaria Hübner, 1798	HR	45.080399	14.144146	250	2017-05-26T02:00Z	26	5	2017
1580347066	Plantae	Scrophulariaceae	Scrophularia peregrina L.	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580349791	Plantae	Crassulaceae	Sedum album L.	HR	45.089458	14.120672	250	2017-05-25T02:00Z	25	5	2017
1580352582	Animalia	Sepiidae	Sepia officinalis Linnaeus, 1758	HR	43.201672	17.126312	250	2017-06-14T02:00Z	14	6	2017
1580352360	Animalia	Sepiidae	Sepia officinalis Linnaeus, 1758	HR	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1580352171	Animalia	Fringillidae	Serinus serinus (Linnaeus, 1766)	HR	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1580351860	Animalia	Fringillidae	Serinus serinus (Linnaeus, 1766)	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580350812	Animalia	Fringillidae	Serinus serinus (Linnaeus, 1766)	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580349919	Animalia	Fringillidae	Serinus serinus (Linnaeus, 1766)	HR	43.286812	17.023058	250	2017-04-14T02:00Z	14	4	2017
1580349737	Animalia	Fringillidae	Serinus serinus (Linnaeus, 1766)	HR	45.089458	14.120672	250	2017-05-25T02:00Z	25	5	2017
1580349563	Animalia	Fringillidae	Serinus serinus (Linnaeus, 1766)	HR	43.242828	17.087532	250	2017-06-04T02:00Z	4	6	2017
1580349470	Animalia	Fringillidae	Serinus serinus (Linnaeus, 1766)	HR	43.242828	17.087532	250	2017-06-11T02:00Z	11	6	2017
1580349290	Animalia	Fringillidae	Serinus serinus (Linnaeus, 1766)	HR	43.258057	17.063749	250	2017-04-15T02:00Z	15	4	2017
1580356379	Animalia	Conopidae	Sicus ferrugineus (Linnaeus, 1761)	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580358357	Plantae	Caryophyllaceae	Silene flos-cuculi (L.) Greuter & Burdet	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580356220	Plantae	Caryophyllaceae	Silene gallica L.	HR	45.080399	14.144146	250	2017-05-16T02:00Z	16	5	2017
1586159715	Plantae	Caryophyllaceae	Silene latifolia Poir.	HR	45.306295	14.715462		2017-08-11T09:21Z	11	8	2017
1580490818	Plantae	Caryophyllaceae	Silene latifolia Poir.	HR	44.271667	15.127778		2017-07-04T22:51Z	4	7	2017
1580358663	Plantae	Caryophyllaceae	Silene vulgaris (Moench) Garcke	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1580357462	Plantae	Asteraceae	Silybum marianum (L.) Gaertn.	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580354604	Plantae	Asteraceae	Silybum marianum (L.) Gaertn.	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580358366	Animalia	Geometridae	Siona lineata Scopoli, 1763	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580356135	Animalia	Sittidae	Sitta neumayer Michahelles, 1830	HR	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1586945662	Plantae	Smilacaceae	Smilax aspera L.	HR	44.968773	14.392695		2017-08-14T21:04Z	14	8	2017
1580359570	Plantae	Smilacaceae	Smilax aspera L.	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580359566	Plantae	Smilacaceae	Smilax aspera L.	HR	45.066006	14.140863	250	2017-05-29T02:00Z	29	5	2017
1580359532	Plantae	Smilacaceae	Smilax aspera L.	HR	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1580360553	Plantae	Solanaceae	Solanum dulcamara L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580362537	Plantae	Fabaceae	Spartium junceum L.	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580362454	Plantae	Fabaceae	Spartium junceum L.	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1580361857	Plantae	Fabaceae	Spartium junceum L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580361731	Plantae	Fabaceae	Spartium junceum L.	HR	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1580362401	Animalia	Toxopneustidae	Sphaerechinus granularis (Lamarck, 1816)	HR	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1580361613	Animalia	Sphingidae	Sphinx ligustri Linnaeus, 1758	HR	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1580362000	Animalia	Arctiidae	Spilarctia	HR	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1580361789	Animalia	Lygaeidae	Spilostethus pandurus (Scopoli, 1763) Scopoli, 1763	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1572358834	Animalia	Cyprinidae	Squalius cephalus (Linnaeus, 1758)	HR	44.873598	15.605736	663	2017-06-26T19:23Z	26	6	2017
1572351652	Plantae	Lamiaceae	Stachys byzantina K.Koch	HR	44.947405	14.405672	10	2017-06-20T19:39Z	20	6	2017
1580373565	Plantae	Lamiaceae	Stachys sylvatica L.	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580377535	Plantae	Poaceae	Stipa pennata L.	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580374059	Animalia	Columbidae	Streptopelia decaocto (Frivaldszky, 1838)	HR	45.080399	14.144146	250	2017-05-15T02:00Z	15	5	2017
1580373184	Animalia	Columbidae	Streptopelia decaocto (Frivaldszky, 1838)	HR	43.26226	17.059801	250	2017-04-14T02:00Z	14	4	2017
1580370836	Animalia	Columbidae	Streptopelia decaocto (Frivaldszky, 1838)	HR	43.258057	17.063749	250	2017-04-13T02:00Z	13	4	2017
1580368987	Animalia	Columbidae	Streptopelia decaocto (Frivaldszky, 1838)	HR	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1580364697	Animalia	Columbidae	Streptopelia decaocto (Frivaldszky, 1838)	HR	43.242828	17.087532	250	2017-06-06T02:00Z	6	6	2017
1580376624	Animalia	Columbidae	Streptopelia turtur (Linnaeus, 1758)	HR	43.321823	16.985561	25	2017-06-11T02:00Z	11	6	2017
1580375576	Animalia	Columbidae	Streptopelia turtur (Linnaeus, 1758)	HR	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1580364263	Animalia	Columbidae	Streptopelia turtur (Linnaeus, 1758)	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580364186	Animalia	Columbidae	Streptopelia turtur (Linnaeus, 1758)	HR	43.242828	17.087532	250	2017-06-11T02:00Z	11	6	2017
1580375239	Animalia	Strigidae	Strix aluco Linnaeus, 1758	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580374684	Animalia	Sturnidae	Sturnus vulgaris Linnaeus, 1758	HR	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1580369243	Animalia	Sturnidae	Sturnus vulgaris Linnaeus, 1758	HR	45.087612	13.878181	250	2017-05-22T02:00Z	22	5	2017
1580378648	Animalia	Suidae	Sus scrofa Linnaeus, 1758	HR	43.242828	17.087532	250	2017-06-14T02:00Z	14	6	2017
1580389960	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1580388233	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580387364	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	45.363968	14.707689	250	2017-06-11T02:00Z	11	6	2017
1580386174	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	45.380669	14.821115	250	2017-06-11T02:00Z	11	6	2017
1580384959	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	43.258057	17.063749	250	2017-04-13T02:00Z	13	4	2017
1580381437	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	43.286812	17.023058	250	2017-04-14T02:00Z	14	4	2017
1580381393	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1580381383	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	43.263351	17.057098	250	2017-04-14T02:00Z	14	4	2017
1580380364	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	43.242828	17.087532	250	2017-06-04T02:00Z	4	6	2017
1580379265	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	45.491428	14.691038	250	2017-06-12T02:00Z	12	6	2017
1580379134	Animalia	Sylviidae	Sylvia atricapilla (Linnaeus, 1758)	HR	43.258057	17.063749	250	2017-04-15T02:00Z	15	4	2017
1586913321	Animalia	Sylviidae	Sylvia borin (Boddaert, 1783)	HR	45.035553	13.889122	250	2017-08-05T02:00Z	5	8	2017
1580381395	Animalia	Sylviidae	Sylvia borin (Boddaert, 1783)	HR	43.263351	17.057098	250	2017-04-14T02:00Z	14	4	2017
1580381382	Animalia	Sylviidae	Sylvia curruca (Linnaeus, 1758)	HR	43.263351	17.057098	250	2017-04-14T02:00Z	14	4	2017
1580389875	Animalia	Sylviidae	Sylvia melanocephala (Gmelin, 1789)	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580384175	Animalia	Sylviidae	Sylvia melanocephala (Gmelin, 1789)	HR	44.412693	15.089207	250	2017-05-29T02:00Z	29	5	2017
1580381386	Animalia	Sylviidae	Sylvia melanocephala (Gmelin, 1789)	HR	43.263351	17.057098	250	2017-04-14T02:00Z	14	4	2017
1580379980	Animalia	Sylviidae	Sylvia melanocephala (Gmelin, 1789)	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1586917805	Animalia	Podicipedidae	Tachybaptus ruficollis (Pallas, 1764)	HR	45.029499	13.692741	250	2017-08-06T02:00Z	6	8	2017
